"","SrcID","cultivar_notes"
"20459",212878,""
"20460",222958,""
"20461",242394,""
"20462",206313,""
"20463",91522,""
"20464",206732,""
"20465",207384,""
"20466",218652,""
"20467",156898,""
"20468",208159,""
"20469",203263,""
"20470",225600,""
"20471",210784,""
"20472",211992,""
"20473",202789,""
"20474",202938,""
"20475",202948,""
"20476",203051,""
"20477",208318,""
"20478",203197,""
"20479",158319,""
"20480",219710,""
"20481",226376,""
"20482",233948,""
"20483",204273,""
"20484",221004,""
"20485",242484,""
"20486",203249,""
"20487",210682,""
"20488",203080,""
"20489",203082,""
"20490",203093,""
"20491",203148,""
"20492",203196,""
"20493",203191,""
"20494",203414,""
"20495",203169,""
"20496",203163,""
"20497",203166,""
"20498",203168,""
"20499",233642,""
"20500",233666,""
"20501",238634,""
"20502",238918,""
"20503",211081,""
"20504",201305,""
"20505",203668,""
"20506",239038,""
"20507",211395,""
"20508",203769,""
"20509",214715,""
"20510",216128,""
"20511",234132,""
"20512",218884,""
"20513",239550,""
"20514",224920,""
"20515",203153,""
"20516",203162,""
"20517",201320,""
"20518",200087,""
"20519",222828,""
"20520",214798,""
"20521",216817,""
"20522",203015,""
"20523",239927,""
"20524",239924,""
"20525",211125,""
"20526",222734,""
"20527",30343,""
"20528",238586,""
"20529",225884,""
"20530",204287,""
"20531",226377,""
"20532",223145,""
"20533",242478,""
"20534",224127,""
"20535",205715,""
"20536",205709,""
"20537",224775,""
"20538",207242,""
"20539",210601,""
"20540",208132,""
"20541",224672,""
"20542",239545,""
"20543",224743,""
"20544",230445,""
"20545",212244,""
"20546",212263,""
"20547",43681,""
"20548",126867,""
"20549",129463,""
"20550",202772,""
"20551",127106,""
"20552",127107,""
"20553",217254,""
"20554",117711,""
"20555",117714,""
"20556",237344,""
"20557",132668,""
"20558",202949,""
"20559",203017,""
"20560",203048,""
"20561",232413,""
"20562",202982,""
"20563",203077,""
"20564",203034,""
"20565",202069,""
"20566",239926,""
"20567",238784,""
"20568",165961,""
"20569",157451,""
"20570",191726,""
"20571",233649,""
"20572",220288,""
"20573",239812,""
"20574",202072,""
"20575",150416,""
"20576",150417,""
"20577",234089,""
"20578",234893,""
"20579",233946,""
"20580",233947,""
"20581",237870,""
"20582",237872,""
"20583",225943,""
"20584",242351,""
"20585",238410,""
"20586",219923,""
"20587",219925,""
"20588",241810,""
"20589",240576,""
"20590",240844,""
"20591",234761,""
"20592",235124,""
"20593",223157,""
"20594",239802,""
"20595",224137,""
"20596",30352,""
"20597",226388,""
"20598",200755,""
"20599",201806,""
"20600",201888,""
"20601",241590,""
"20602",241778,""
"20603",241825,""
"20604",239941,""
"20605",240003,""
"20606",240005,""
"20607",165153,""
"20608",240565,""
"20609",239850,""
"20610",224463,""
"20611",214821,""
"20612",214822,""
"20613",213370,""
"20614",149952,""
"20615",232156,""
"20616",203076,""
"20617",203025,""
"20618",203037,""
"20619",203018,""
"20620",203193,""
"20621",203167,""
"20622",225967,""
"20623",175174,""
"20624",239925,""
"20625",240004,""
"20626",202540,""
"20627",223045,""
"20628",241964,""
"20629",213219,""
"20630",175173,""
"20631",209090,""
"20632",30459,""
"20633",234373,""
"20634",213404,""
"20635",203000,""
"20636",203100,""
"20637",203104,""
"20638",203258,""
"20639",203253,""
"20640",210359,""
"20641",202939,""
"20642",202926,""
"20643",203119,""
"20644",203147,""
"20645",203267,""
"20646",203268,""
"20647",203366,""
"20648",214823,""
"20649",30260,""
"20650",30261,""
"20651",204286,""
"20652",203822,""
"20653",226830,""
"20654",241012,""
"20655",221793,""
"20656",30031,""
"20657",129101,""
"20658",241886,""
"20659",242206,""
"20660",210152,""
"20661",242205,""
"20662",233421,""
"20663",201296,""
"20664",239852,""
"20665",206042,""
"20666",212948,""
"20667",239649,""
"20668",238911,""
"20669",206514,""
"20670",222377,""
"20671",210443,""
"20672",217554,""
"20673",209750,""
"20674",209026,""
"20675",220550,""
"20676",235932,""
"20677",203246,""
"20678",219846,""
"20679",204645,""
"20680",219333,""
"20681",239650,""
"20682",207111,""
"20683",240841,""
"20684",30456,""
"20685",222845,""
"20686",222918,""
"20687",222957,""
"20688",225602,""
"20689",203670,""
"20690",212608,""
"20691",203079,""
"20692",203102,""
"20693",206365,""
"20694",208332,""
"20695",208335,""
"20696",209066,""
"20697",211138,""
"20698",211144,""
"20699",211145,""
"20700",211064,""
"20701",211026,""
"20702",211970,""
"20703",212655,""
"20704",212661,""
"20705",212689,""
"20706",211077,""
"20707",210511,""
"20708",210546,""
"20709",203201,""
"20710",224328,""
"20711",210139,""
"20712",225968,""
"20713",222736,""
"20714",241781,""
"20715",226694,""
"20716",242042,""
"20717",242480,""
"20718",239820,""
"20719",226785,""
"20720",226829,""
"20721",212617,""
"20722",206841,""
"20723",224668,""
"20724",204145,""
"20725",208975,""
"20726",204934,""
"20727",224946,""
"20728",224563,""
"20729",205145,""
"20730",223118,""
"20731",239551,""
"20732",239306,""
"20733",205711,""
"20734",207092,""
"20735",203562,""
"20736",225964,""
"20737",220107,""
"20738",203098,""
"20739",203099,""
"20740",203210,""
"20741",210550,""
"20742",175177,""
"20743",223024,""
"20744",206731,""
"20745",208977,""
"20746",203200,""
"20747",203155,""
"20748",165141,""
"20749",203199,""
"20750",203415,""
"20751",203418,""
"20752",238905,""
"20753",239172,""
"20754",211935,""
"20755",211300,""
"20756",212696,""
"20757",30049,""
"20758",211882,""
"20759",224530,""
"20760",206270,""
"20761",206707,""
"20762",209421,""
"20763",202985,""
"20764",203437,""
"20765",203361,""
"20766",203312,""
"20767",212391,""
"20768",212733,""
"20769",212737,""
"20770",212735,""
"20771",212726,""
"20772",212802,""
"20773",212803,""
"20774",247324,""
"20775",206293,""
"20776",206455,""
"20777",206392,""
"20778",206736,""
"20779",218788,""
"20780",206342,""
"20781",241822,""
"20782",206299,""
"20783",239673,""
"20784",206315,""
"20785",207200,""
"20786",207356,""
"20787",207910,""
"20788",211052,""
"20789",210539,""
"20790",239683,""
"20791",239043,""
"20792",224730,""
"20793",211976,""
"20794",249791,""
"20795",205746,""
"20796",207249,""
"20797",206597,""
"20798",206616,""
"20799",222983,""
"20800",210135,""
"20801",210989,""
"20802",212073,""
"20803",211886,""
"20804",211592,""
"20805",250507,""
"20806",213473,""
"20807",216313,""
"20808",217863,""
"20809",211401,""
"20810",203149,""
"20811",201163,""
"20812",200998,""
"20813",223787,""
"20814",203097,""
"20815",222936,""
"20816",239362,""
"20817",222025,""
"20818",206341,""
"20819",208981,""
"20820",211284,""
"20821",211285,""
"20822",212349,""
"20823",91722,""
"20824",91756,""
"20825",205019,""
"20826",239105,""
"20827",239048,""
"20828",203046,""
"20829",210551,""
"20830",203021,""
"20831",203026,""
"20832",203033,""
"20833",203039,""
"20834",203019,""
"20835",203023,""
"20836",221873,""
"20837",203114,""
"20838",206153,""
"20839",206303,""
"20840",206458,""
"20841",206453,""
"20842",206462,""
"20843",206463,""
"20844",206394,""
"20845",206391,""
"20846",91728,""
"20847",91727,""
"20848",201121,""
"20849",201136,""
"20850",225268,""
"20851",200891,""
"20852",206725,""
"20853",206705,""
"20854",207221,""
"20855",206761,""
"20856",210380,""
"20857",207245,""
"20858",206515,""
"20859",30250,""
"20860",201114,""
"20861",211849,""
"20862",218667,""
"20863",235773,""
"20864",225277,""
"20865",225279,""
"20866",208983,""
"20867",210333,""
"20868",210331,""
"20869",210326,""
"20870",208686,""
"20871",207939,""
"20872",207942,""
"20873",207911,""
"20874",204006,""
"20875",208614,""
"20876",208603,""
"20877",30027,""
"20878",30042,""
"20879",241532,""
"20880",217977,""
"20881",224850,""
"20882",239414,""
"20883",210293,""
"20884",210180,""
"20885",203447,""
"20886",203129,""
"20887",203145,""
"20888",203353,""
"20889",210690,""
"20890",210689,""
"20891",210447,""
"20892",210448,""
"20893",211087,""
"20894",211092,""
"20895",211093,""
"20896",211094,""
"20897",210515,""
"20898",201156,""
"20899",200997,""
"20900",200996,""
"20901",225615,""
"20902",210731,""
"20903",210782,""
"20904",210787,""
"20905",210805,""
"20906",222423,""
"20907",226725,""
"20908",203559,""
"20909",239049,""
"20910",239810,""
"20911",239626,""
"20912",223733,""
"20913",225921,""
"20914",162587,""
"20915",162515,""
"20916",161692,""
"20917",160807,""
"20918",27956,""
"20919",225648,""
"20920",224171,""
"20921",212111,""
"20922",211978,""
"20923",239352,""
"20924",212130,""
"20925",239369,""
"20926",212499,""
"20927",212495,""
"20928",212691,""
"20929",212692,""
"20930",224817,""
"20931",218713,""
"20932",213060,""
"20933",212804,""
"20934",212818,""
"20935",166170,""
"20936",224783,""
"20937",239106,""
"20938",231792,""
"20939",206803,""
"20940",209587,""
"20941",211314,""
"20942",211374,""
"20943",211615,""
"20944",205713,""
"20945",205186,""
"20946",137512,""
"20947",204129,""
"20948",225336,""
"20949",231534,""
"20950",207236,""
"20951",223759,""
"20952",206779,""
"20953",214114,""
"20954",206170,""
"20955",233404,""
"20956",210596,""
"20957",210831,""
"20958",223744,""
"20959",211591,""
"20960",223166,""
"20961",238903,""
"20962",76700,""
"20963",207985,""
"20964",157081,""
"20965",207213,""
"20966",207223,""
"20967",211301,""
"20968",210174,""
"20969",226184,""
"20970",205117,""
"20971",222984,""
"20972",30355,""
"20973",30358,""
"20974",233849,""
"20975",157242,""
"20976",24590,""
"20977",239737,""
"20978",207912,""
"20979",208626,""
"20980",203402,""
"20981",203405,""
"20982",239109,""
"20983",201146,""
"20984",201160,""
"20985",204131,""
"20986",204548,""
"20987",30398,""
"20988",203158,""
"20989",91648,""
"20990",203058,""
"20991",217033,""
"20992",217864,""
"20993",209491,""
"20994",239052,""
"20995",203752,""
"20996",239061,""
"20997",206218,""
"20998",207197,""
"20999",207209,""
"21000",206863,""
"21001",206891,""
"21002",224618,""
"21003",156911,""
"21004",156913,""
"21005",208095,""
"21006",30045,""
"21007",30050,""
"21008",205194,""
"21009",219394,""
"21010",239625,""
"21011",211593,""
"21012",218111,""
"21013",212294,""
"21014",212296,""
"21015",212385,""
"21016",222935,""
"21017",76712,""
"21018",225659,""
"21019",203105,""
"21020",206451,""
"21021",212821,""
"21022",242073,""
"21023",205114,""
"21024",210325,""
"21025",160783,""
"21026",212331,""
"21027",212839,""
"21028",30053,""
"21029",175188,""
"21030",30055,""
"21031",225929,""
"21032",212740,""
"21033",30051,""
"21034",201384,""
"21035",203101,""
"21036",240179,""
"21037",91530,""
"21038",30044,""
"21039",210703,""
"21040",239039,""
"21041",213461,""
"21042",240626,""
"21043",217383,""
"21044",222019,""
"21045",115592,""
"21046",221246,""
"21047",218451,""
"21048",212972,""
"21049",24598,""
"21050",157679,""
"21051",220696,""
"21052",223274,""
"21053",157014,""
"21054",212732,""
"21055",157689,""
"21056",211958,""
"21057",212537,""
"21058",224344,""
"21059",207382,""
"21060",210375,""
"21061",207240,""
"21062",222982,""
"21063",203261,""
"21064",212281,""
"21065",211943,""
"21066",218958,""
"21067",210834,""
"21068",200595,""
"21069",222934,""
"21070",205146,""
"21071",211961,""
"21072",207250,""
"21073",44001,""
"21074",218150,""
"21075",221719,""
"21076",26756,""
"21077",26757,""
"21078",212846,""
"21079",204752,""
"21080",220612,""
"21081",222515,""
"21082",30357,""
"21083",30397,""
"21084",239046,""
"21085",222633,""
"21086",220530,""
"21087",241538,""
"21088",203110,""
"21089",201152,""
"21090",226692,""
"21091",161690,""
"21092",202866,""
"21093",202807,""
"21094",76704,""
"21095",206379,""
"21096",76707,""
"21097",239047,""
"21098",219522,""
"21099",218739,""
"21100",91365,""
"21101",91731,""
"21102",224342,""
"21103",224343,""
"21104",206727,""
"21105",225616,""
"21106",206223,""
"21107",127651,""
"21108",241737,""
"21109",217990,""
"21110",135420,""
"21111",27948,""
"21112",225649,""
"21113",79046,""
"21114",224923,""
"21115",211139,""
"21116",211132,""
"21117",212305,""
"21118",204906,""
"21119",219616,""
"21120",202980,""
"21121",202944,""
"21122",211076,""
"21123",220965,""
"21124",204797,""
"21125",204794,""
"21126",204719,""
"21127",212112,""
"21128",239253,""
"21129",204196,""
"21130",206393,""
"21131",210541,""
"21132",222961,""
"21133",203409,""
"21134",203317,""
"21135",203318,""
"21136",203363,""
"21137",203410,""
"21138",205143,""
"21139",235247,""
"21140",207247,""
"21141",211733,""
"21142",205139,""
"21143",233974,""
"21144",210238,""
"21145",203560,""
"21146",203561,""
"21147",239041,""
"21148",212368,""
"21149",212380,""
"21150",212665,""
"21151",212939,""
"21152",201112,""
"21153",220631,""
"21154",220567,""
"21155",91352,""
"21156",205110,""
"21157",205160,""
"21158",238099,""
"21159",237939,""
"21160",175180,""
"21161",238925,""
"21162",226693,""
"21163",223272,""
"21164",210920,""
"21165",202886,""
"21166",239024,""
"21167",239028,""
"21168",223735,""
"21169",205600,""
"21170",239324,""
"21171",239321,""
"21172",220818,""
"21173",202872,""
"21174",224837,""
"21175",206311,""
"21176",206269,""
"21177",206364,""
"21178",207966,""
"21179",200083,""
"21180",220633,""
"21181",212534,""
"21182",233311,""
"21183",206696,""
"21184",207093,""
"21185",30457,""
"21186",239062,""
"21187",202873,""
"21188",205193,""
"21189",212110,""
"21190",218452,""
"21191",235775,""
"21192",203444,""
"21193",206449,""
"21194",237896,""
"21195",207091,""
"21196",224296,""
"21197",203452,""
"21198",203346,""
"21199",203400,""
"21200",224348,""
"21201",222592,""
"21202",209095,""
"21203",208625,""
"21204",175190,""
"21205",203431,""
"21206",222690,""
"21207",212543,""
"21208",231520,""
"21209",206381,""
"21210",241291,""
"21211",192507,""
"21212",206490,""
"21213",30399,""
"21214",222826,""
"21215",222827,""
"21216",203349,""
"21217",202887,""
"21218",212308,""
"21219",226378,""
"21220",204802,""
"21221",210360,""
"21222",206638,""
"21223",215690,""
"21224",208922,""
"21225",157697,""
"21226",211690,""
"21227",218416,""
"21228",210804,""
"21229",211965,""
"21230",212730,""
"21231",212731,""
"21232",212280,""
"21233",203445,""
"21234",209214,""
"21235",203425,""
"21236",203403,""
"21237",206760,""
"21238",206334,""
"21239",203426,""
"21240",226691,""
"21241",232268,""
"21242",167522,""
"21243",216643,""
"21244",203446,""
"21245",24596,""
"21246",203432,""
"21247",203401,""
"21248",151282,""
"21249",219530,""
"21250",214625,""
"21251",217084,""
"21252",241605,""
"21253",219529,""
"21254",221921,""
"21255",115710,""
"21256",223280,""
"21257",166058,""
"21258",211442,""
"21259",202493,""
"21260",205856,""
"21261",213383,""
"21262",208889,""
"21263",242392,""
"21264",241135,""
"21265",30396,""
"21266",200392,""
"21267",205708,""
"21268",202862,""
"21269",224319,""
"21270",223730,"Several trees escaped from cultivation."
"21271",224931,"Seedlings numerous. Escaped from cultivation."
"21272",203609,""
"21273",214421,""
"21274",205368,""
"21275",210905,""
"21276",237759,""
"21277",207251,""
"21278",211853,""
"21279",209217,""
"21280",224838,""
"21281",212858,""
"21282",212880,""
"21283",213246,""
"21284",217684,""
"21285",224952,""
"21286",224922,""
"21287",206454,""
"21288",225269,""
"21289",207210,""
"21290",206782,""
"21291",225276,""
"21292",175181,""
"21293",210710,""
"21294",212811,""
"21295",222548,""
"21296",203417,""
"21297",224947,""
"21298",91751,""
"21299",235250,""
"21300",206721,""
"21301",215999,""
"21302",218671,""
"21303",205141,""
"21304",205158,""
"21305",237921,""
"21306",237920,""
"21307",222846,""
"21308",224906,""
"21309",210136,""
"21310",203443,""
"21311",210547,""
"21312",92389,""
"21313",202905,""
"21314",225636,""
"21315",204787,""
"21316",234351,""
"21317",202829,""
"21318",202934,""
"21319",202961,""
"21320",218612,""
"21321",212857,""
"21322",204596,""
"21323",221348,""
"21324",205714,""
"21325",216483,""
"21326",203362,""
"21327",203453,""
"21328",232296,""
"21329",234124,""
"21330",205851,""
"21331",211155,""
"21332",211156,""
"21333",212693,""
"21334",209458,""
"21335",211110,""
"21336",210558,""
"21337",212218,""
"21338",207190,""
"21339",221830,""
"21340",222027,""
"21341",203486,""
"21342",205909,""
"21343",206763,""
"21344",206492,""
"21345",206505,""
"21346",206516,""
"21347",208620,""
"21348",208606,""
"21349",210162,""
"21350",211140,""
"21351",211091,""
"21352",212532,""
"21353",210725,""
"21354",210783,""
"21355",211973,""
"21356",212624,""
"21357",212264,""
"21358",213053,""
"21359",222700,""
"21360",202759,""
"21361",202756,""
"21362",214508,""
"21363",202698,""
"21364",223422,""
"21365",218106,""
"21366",242286,""
"21367",201200,""
"21368",206914,""
"21369",222978,""
"21370",76722,""
"21371",235248,""
"21372",207453,""
"21373",157308,""
"21374",24600,""
"21375",221716,""
"21376",203404,""
"21377",239076,""
"21378",222422,""
"21379",92186,""
"21380",225645,""
"21381",212123,""
"21382",212359,""
"21383",241972,""
"21384",224353,""
"21385",202750,""
"21386",202744,""
"21387",202755,""
"21388",202751,""
"21389",203350,""
"21390",224289,""
"21391",224841,""
"21392",239663,""
"21393",212933,""
"21394",207396,""
"21395",206753,""
"21396",239973,""
"21397",233105,""
"21398",204725,""
"21399",206333,""
"21400",210835,""
"21401",239029,""
"21402",200700,""
"21403",208176,""
"21404",225327,""
"21405",225617,""
"21406",210719,""
"21407",210720,""
"21408",25379,""
"21409",237919,""
"21410",214317,""
"21411",221811,""
"21412",220711,""
"21413",212043,""
"21414",211503,""
"21415",115631,""
"21416",149963,""
"21417",153442,""
"21418",221388,""
"21419",213024,""
"21420",219034,""
"21421",242475,""
"21422",213025,""
"21423",201898,""
"21424",201901,""
"21425",201903,""
"21426",202150,""
"21427",220705,""
"21428",221154,""
"21429",221155,""
"21430",240504,""
"21431",222842,""
"21432",218258,""
"21433",205435,""
"21434",220569,""
"21435",220666,""
"21436",213977,""
"21437",213419,""
"21438",224487,""
"21439",239972,""
"21440",225586,""
"21441",242039,""
"21442",205529,""
"21443",205670,""
"21444",212279,""
"21445",212695,""
"21446",194948,""
"21447",222976,""
"21448",233711,""
"21449",30489,""
"21450",203343,""
"21451",225283,""
"21452",210952,""
"21453",211179,""
"21454",200402,""
"21455",220621,""
"21456",208849,""
"21457",234376,""
"21458",220817,""
"21459",220661,""
"21460",237756,""
"21461",206831,""
"21462",216946,""
"21463",213369,""
"21464",241817,""
"21465",211349,""
"21466",151121,""
"21467",222198,""
"21468",201003,""
"21469",162852,""
"21470",208099,""
"21471",210917,""
"21472",229311,""
"21473",224785,""
"21474",206169,""
"21475",210060,""
"21476",208154,""
"21477",208579,""
"21478",224671,""
"21479",225601,""
"21480",76695,""
"21481",210988,""
"21482",239648,""
"21483",202930,""
"21484",205792,""
"21485",209749,""
"21486",220632,""
"21487",210362,""
"21488",206630,""
"21489",233710,""
"21490",207486,""
"21491",156920,""
"21492",208892,""
"21493",208094,""
"21494",208993,""
"21495",207958,""
"21496",208591,""
"21497",209428,""
"21498",218841,""
"21499",210155,""
"21500",203272,""
"21501",203303,""
"21502",225605,""
"21503",210595,""
"21504",234337,""
"21505",210875,""
"21506",210889,""
"21507",226697,""
"21508",92386,""
"21509",239651,""
"21510",242902,""
"21511",242950,""
"21512",221351,""
"21513",211547,""
"21514",212021,""
"21515",211979,""
"21516",212383,""
"21517",212633,""
"21518",212322,""
"21519",218726,""
"21520",212745,""
"21521",212815,""
"21522",209439,""
"21523",239162,""
"21524",208305,""
"21525",210242,""
"21526",212306,""
"21527",200750,""
"21528",222875,""
"21529",203205,""
"21530",5580,""
"21531",210788,""
"21532",210726,""
"21533",162854,""
"21534",249473,""
"21535",175182,""
"21536",202883,""
"21537",202885,""
"21538",220815,""
"21539",210712,""
"21540",209186,""
"21541",137453,""
"21542",211523,""
"21543",211524,""
"21544",206390,""
"21545",222571,""
"21546",206614,""
"21547",236069,""
"21548",236070,""
"21549",238102,""
"21550",203611,""
"21551",224887,""
"21552",224168,""
"21553",224786,""
"21554",207206,""
"21555",24594,""
"21556",222975,""
"21557",224853,""
"21558",203141,""
"21559",76708,""
"21560",220475,""
"21561",212808,""
"21562",206507,""
"21563",225861,""
"21564",204288,""
"21565",212324,""
"21566",219518,""
"21567",237922,""
"21568",208628,""
"21569",202742,""
"21570",208615,""
"21571",211851,""
"21572",239661,""
"21573",242988,""
"21574",235128,""
"21575",137454,""
"21576",225643,""
"21577",152893,""
"21578",212925,""
"21579",225907,""
"21580",204789,""
"21581",220585,""
"21582",201357,""
"21583",241627,""
"21584",219473,""
"21585",222337,""
"21586",220489,""
"21587",91755,""
"21588",204127,""
"21589",201366,""
"21590",201119,""
"21591",226696,""
"21592",224301,""
"21593",224948,""
"21594",205809,""
"21595",220635,""
"21596",206279,""
"21597",206345,""
"21598",206412,""
"21599",91758,""
"21600",91428,""
"21601",210371,""
"21602",210374,""
"21603",214112,""
"21604",214708,""
"21605",219694,""
"21606",156924,""
"21607",157274,""
"21608",208143,""
"21609",208310,""
"21610",222847,""
"21611",217955,""
"21612",217978,""
"21613",218955,""
"21614",219482,""
"21615",225606,""
"21616",211118,""
"21617",210891,""
"21618",92385,""
"21619",211522,""
"21620",223982,""
"21621",211550,""
"21622",202932,""
"21623",212345,""
"21624",212302,""
"21625",218721,""
"21626",212845,""
"21627",207856,""
"21628",224642,""
"21629",27955,""
"21630",222207,""
"21631",197362,""
"21632",200620,""
"21633",208024,""
"21634",209205,""
"21635",209208,""
"21636",212707,""
"21637",212708,""
"21638",207459,""
"21639",212286,""
"21640",151286,""
"21641",150430,""
"21642",219282,""
"21643",201355,""
"21644",239034,""
"21645",239035,""
"21646",239036,""
"21647",204895,""
"21648",202868,""
"21649",201076,""
"21650",201110,""
"21651",213970,""
"21652",154544,""
"21653",203347,""
"21654",203348,""
"21655",205788,""
"21656",210965,""
"21657",204130,""
"21658",209141,""
"21659",220634,""
"21660",206697,""
"21661",206493,""
"21662",135554,""
"21663",135556,""
"21664",213148,""
"21665",157696,""
"21666",241529,""
"21667",202941,""
"21668",203450,""
"21669",203407,""
"21670",235826,""
"21671",239060,""
"21672",204723,""
"21673",218621,""
"21674",212813,""
"21675",157595,""
"21676",208616,""
"21677",201204,""
"21678",239037,""
"21679",203326,""
"21680",202877,""
"21681",205214,""
"21682",242287,""
"21683",233395,""
"21684",206181,""
"21685",206870,""
"21686",206871,""
"21687",156919,""
"21688",210304,""
"21689",210482,""
"21690",239846,""
"21691",226398,""
"21692",235772,""
"21693",202782,""
"21694",212767,""
"21695",213043,""
"21696",203345,""
"21697",210702,""
"21698",224734,""
"21699",30435,""
"21700",43996,""
"21701",205367,""
"21702",206735,""
"21703",210332,""
"21704",208078,""
"21705",207941,""
"21706",208618,""
"21707",208573,""
"21708",208604,""
"21709",209065,""
"21710",209412,""
"21711",239327,""
"21712",27954,""
"21713",225650,""
"21714",211968,""
"21715",202865,""
"21716",91382,""
"21717",218732,""
"21718",136310,""
"21719",217008,""
"21720",44311,""
"21721",225641,""
"21722",208108,""
"21723",204884,""
"21724",202731,""
"21725",131981,""
"21726",202788,""
"21727",206720,""
"21728",206755,""
"21729",207460,""
"21730",206887,""
"21731",206882,""
"21732",207487,""
"21733",209538,""
"21734",207948,""
"21735",207927,""
"21736",208613,""
"21737",208605,""
"21738",220692,""
"21739",210722,""
"21740",92394,""
"21741",211545,""
"21742",212734,""
"21743",212741,""
"21744",213065,""
"21745",212934,""
"21746",212531,""
"21747",242977,""
"21748",206460,""
"21749",336,""
"21750",224327,""
"21751",30488,""
"21752",204335,""
"21753",210512,""
"21754",222979,""
"21755",206702,""
"21756",241536,""
"21757",235588,""
"21758",205705,""
"21759",203228,""
"21760",203214,""
"21761",206709,""
"21762",242978,""
"21763",203439,""
"21764",161708,""
"21765",203222,""
"21766",203344,""
"21767",201297,""
"21768",204289,""
"21769",219614,""
"21770",30487,""
"21771",222591,""
"21772",208329,""
"21773",238690,""
"21774",202889,""
"21775",223790,""
"21776",236063,""
"21777",242294,""
"21778",200401,""
"21779",206261,""
"21780",238987,""
"21781",204071,""
"21782",203549,""
"21783",239254,""
"21784",247287,""
"21785",220684,""
"21786",204780,""
"21787",44039,""
"21788",224933,""
"21789",202595,""
"21790",132041,""
"21791",132042,""
"21792",210378,""
"21793",206488,""
"21794",214279,""
"21795",30493,""
"21796",233776,""
"21797",233766,""
"21798",237929,""
"21799",207754,""
"21800",209063,""
"21801",209200,""
"21802",205206,""
"21803",200437,""
"21804",219346,""
"21805",92383,""
"21806",242958,""
"21807",34295,""
"21808",226840,""
"21809",220477,""
"21810",220487,""
"21811",204232,""
"21812",162450,""
"21813",202192,""
"21814",220682,""
"21815",212931,""
"21816",220324,""
"21817",204192,""
"21818",29116,""
"21819",238986,""
"21820",202599,""
"21821",212545,""
"21822",209429,""
"21823",211341,""
"21824",226605,""
"21825",209256,""
"21826",209454,""
"21827",203544,""
"21828",194222,""
"21829",206730,""
"21830",250732,""
"21831",222848,""
"21832",238839,""
"21833",239716,""
"21834",226699,""
"21835",235490,""
"21836",131982,""
"21837",203548,""
"21838",175186,""
"21839",211143,""
"21840",221848,""
"21841",221852,""
"21842",216687,""
"21843",224716,""
"21844",206444,""
"21845",207204,""
"21846",206787,""
"21847",206897,""
"21848",206889,""
"21849",206885,""
"21850",206886,""
"21851",211734,""
"21852",220685,""
"21853",207348,""
"21854",208067,""
"21855",208025,""
"21856",208026,""
"21857",209531,""
"21858",209543,""
"21859",208680,""
"21860",208556,""
"21861",207937,""
"21862",207893,""
"21863",208286,""
"21864",208353,""
"21865",208331,""
"21866",208629,""
"21867",209196,""
"21868",209194,""
"21869",224878,""
"21870",225307,""
"21871",210724,""
"21872",210711,""
"21873",225646,""
"21874",220161,""
"21875",26519,""
"21876",26522,""
"21877",211972,""
"21878",226842,""
"21879",212120,""
"21880",224840,""
"21881",239669,""
"21882",220700,""
"21883",220672,""
"21884",218676,""
"21885",223791,""
"21886",214033,""
"21887",210954,""
"21888",212275,""
"21889",211101,""
"21890",203673,""
"21891",130826,""
"21892",222434,""
"21893",241528,""
"21894",202981,""
"21895",76703,""
"21896",213161,""
"21897",209064,""
"21898",209201,""
"21899",209207,""
"21900",166172,""
"21901",166177,""
"21902",166178,""
"21903",212139,""
"21904",212389,""
"21905",212390,""
"21906",212725,""
"21907",208543,""
"21908",157150,""
"21909",208069,""
"21910",92575,""
"21911",208483,""
"21912",210750,""
"21913",210753,""
"21914",206317,""
"21915",206297,""
"21916",131968,""
"21917",131960,""
"21918",131983,""
"21919",131976,""
"21920",131978,""
"21921",132035,""
"21922",132036,""
"21923",132037,""
"21924",182337,""
"21925",218149,""
"21926",229769,""
"21927",228837,""
"21928",232262,""
"21929",196677,""
"21930",45330,""
"21931",233561,""
"21932",30426,""
"21933",210366,""
"21934",211823,""
"21935",216883,""
"21936",30504,""
"21937",238098,""
"21938",207798,""
"21939",222981,""
"21940",225875,""
"21941",224824,""
"21942",211130,""
"21943",204058,""
"21944",204887,""
"21945",204908,""
"21946",132004,""
"21947",205660,""
"21948",212126,""
"21949",220488,""
"21950",210376,""
"21951",226724,""
"21952",239180,""
"21953",208141,""
"21954",212855,""
"21955",30425,""
"21956",30432,""
"21957",210188,""
"21958",205712,""
"21959",239002,""
"21960",91723,""
"21961",206486,""
"21962",239562,""
"21963",211099,""
"21964",200999,""
"21965",222122,""
"21966",210807,""
"21967",162586,""
"21968",200086,""
"21969",239367,""
"21970",212738,""
"21971",219271,""
"21972",202920,""
"21973",162585,""
"21974",213049,""
"21975",207412,""
"21976",219532,""
"21977",219585,""
"21978",211776,""
"21979",150451,""
"21980",50054,""
"21981",157592,""
"21982",202716,""
"21983",131980,""
"21984",131971,""
"21985",131990,""
"21986",131993,""
"21987",132047,""
"21988",132048,""
"21989",132049,""
"21990",132050,""
"21991",206300,""
"21992",235621,""
"21993",207227,""
"21994",211848,""
"21995",233762,""
"21996",218664,""
"21997",210314,""
"21998",209234,""
"21999",223078,""
"22000",239326,""
"22001",241887,""
"22002",203111,""
"22003",203448,""
"22004",225573,""
"22005",225574,""
"22006",211089,""
"22007",201002,""
"22008",222432,""
