barcode,collAbbreviation,collNo_Text,collector_Text,collrTeam_Text,country,county,family,genus,herbariumCode,herbariumDetailsUrl,collectionID,infraspecies,infraspecies_Author1_Text,infraspecies_Author2_Text,photoExists,plantID,rank,species,species_Author1_Text,species_Author2_Text,Continent,Collection Date,Locality,DetDate_Text,Habitat,RepState1,RepState2,RepState3,RepState4,Type,PlDescr,Frequency,elevL,ElevH,ElevUnits,Endangered,Named_Place,LongDecL,LongDirL,LatDecL,LatDirL,SpecimenImageURL
285551,null,9778,,,Taiwan,Pingtung Co.,Fabaceae,Cajanus,null,null,136074,null,null,null,TRUE,1834,null,cajan,L.,Huth,Asia,12/28/1976,Kao-shiu.,null,null,Fruit,null,null,null,null,Cultivated for its edible seeds.,null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/285551.JPG
181519,null,7043,C. H. Dodson,"T. Dodson, A. Embree, R. Perry",Ecuador,Vinces,Fabaceae,Cajanus,null,null,198556,null,null,null,TRUE,1834,null,cajan,L.,Huth,South America,08/15/1978,"Jauneche Forest, between Mocachi and Palenque on Estero Peñafiel.",null,Growing along path to forest in cut over area.,Flower,null,null,null,null,Woody shrub or small tree to 3 m tall; cultivated; corolla orange-red; fruits variegated in color; cultivated.,null,70,null,m,FALSE,null,-79.756466,W,-1.437953,S,https://cdn.plantatlas.org/img/specimens/USF/181519.JPG
173715,null,633,P. I. Oliveira,,Brazil,Curitiba Mun.,Fabaceae,Cajanus,null,null,198555,null,null,null,TRUE,1834,null,cajan,L.,Huth,South America,08/23/1982,Boqueirão.,Dec 1982,null,Flower,null,null,null,null,"Arbusto 2 m; flor amarela, cultivada como alimento.",null,null,null,null,FALSE,null,-49.236717,W,-25.503008,S,https://cdn.plantatlas.org/img/specimens/USF/173715.JPG
197408,null,9355,E. Forero,"R. Jaramillo, L.M. Quiñones, L.A. Vidal",Colombia,null,Fabaceae,Calliandra,null,null,199371,null,null,null,TRUE,null,null,glaberrima,Benth.,Britton & Killip,South America,03/26/1983,Carretera Guaduas-Honda; ca. 1 km de Guaduas.,Oct 1983,null,Flower,null,null,null,null,"Arbusto ramificado, cáliz verde, corola verde claro, 0.5 proximal de los filamentos blanca, 0.5 distal rosada; frutos inmaduros verdes; cultivada como ornamental.",null,1150,null,m,FALSE,null,-72.533333,W,8.45,N,https://cdn.plantatlas.org/img/specimens/USF/197408.jpg
100733,null,78,M. V. Hayden,,Panama,null,Fabaceae,Calliandra,null,null,199317,null,null,null,TRUE,null,null,magdalenae,Bertero ex DC.,Benth.,Central America,Jun 1965,In Ancon.,null,null,Flower,null,null,null,null,"Cultivated; white flowers, pink stigmas.",null,null,null,null,FALSE,null,-79.555805,W,8.95731,N,https://cdn.plantatlas.org/img/specimens/USF/100733.jpg
197669,null,9834,E. Forero,E. Rentería,Colombia,Medellín Mun.,Fabaceae,Calliandra,null,null,199322,null,null,null,TRUE,null,null,medellinensis,Britton & Rose ex Britton,null,South America,03/19/1984,Jardín Botánico Joaquín Antonio Uribe.,null,null,Flower,Fruit,null,null,null,"Arbusto de 80 cm; cáliz verde, corola blanca con tinte verde, ápice de los pétalos verde claro; filamentos y estilo blancos (!), anteras verdes; frutos verdes; cultivado como ornamental.",null,1460,null,m,FALSE,null,-74.495332,W,3.140456,N,https://cdn.plantatlas.org/img/specimens/USF/197669.jpg
197414,null,9415,E. Forero,"R. Jaramillo, L.A. Vidal",Colombia,null,Fabaceae,Calliandra,null,null,199321,null,null,null,TRUE,null,null,medellinensis,Britton & Rose ex Britton,null,South America,04/28/1983,La Mesa (entrada a la población).,Oct 1983,null,Flower,null,null,null,null,"Arbusto de 2 m, ramificado, desde la base blanquecina y el ápice con tinte marrón, corola rosada, tubo estiminal blanco, filamentos rojos; base sel estilo blanco, 0.5 distal roja, anteras ""negras""; frutos verdes; cultivada como ornamental.",null,1400,null,m,FALSE,null,-74.628897,W,4.24698,N,https://cdn.plantatlas.org/img/specimens/USF/197414.jpg
197257,null,9431,E. Forero,"R. Jaramillo, L.A. Vidal",Colombia,Silvania Mun.,Fabaceae,Calliandra,null,null,199551,null,null,null,TRUE,null,null,pittieri,Standl.,null,South America,05/26/1983,"Vereda Azafranal (carretera Bogotá-Fusagasugá, antes de Silvania).",Oct 1983,null,Fertile,Flower,null,null,null,"Arbolito de 6 m; cáliz y corola verde claro, filamentos con el extremo distal rojo, el resto blanco; fruto marrón; cultivado como ornamental.",null,1730,null,m,FALSE,null,-73.790001,W,3.250249,N,https://cdn.plantatlas.org/img/specimens/USF/197257.jpg
197713,null,9955,E. Forero,"E. Carbonó, E. Mercado",Colombia,Valledupar Mun.,Fabaceae,Calliandra,null,null,199557,null,null,null,TRUE,null,null,purdiei,Benth.,null,South America,05/05/1984,Corr. De Pueblo Bello; Calle principal; Vertiente sur de la Sierra Nevada de Santa Marta.,null,null,Flower,null,null,null,null,Arbolito de 4 m; cáliz y corola verdes; filamentos rojos; frutos verdes con tinte rojos; cultivado como ornamental.,null,1100,null,m,FALSE,null,-72.35,W,8.166667,N,https://cdn.plantatlas.org/img/specimens/USF/197713.jpg
197232,null,538,M. M. F. Melo,"E. Forero, J.T. Romeo",Brazil,Morretes Mun.,Fabaceae,Calliandra,null,null,199342,null,null,null,TRUE,null,null,selloi,Spreng.,J. F. Macbr.,South America,01/26/1985,null,1985,Próximo á estação ferroviá-ria.,Fruit,null,null,null,null,"Arbusto ca. 1.5 m; cálice verde-claro; corola branca, ápice dos lobos vermelhas; metade proximal dos estames branca e metade distal cor-de-rosa; frutos imaturos verdes; cultivada como ornamental.",null,null,null,null,FALSE,null,-52.021542,W,-25.252089,S,https://cdn.plantatlas.org/img/specimens/USF/197232.jpg
197717,null,9932,E. Forero,"E. Carbonó, E. Mercado",Colombia,null,Fabaceae,Calliandra,null,null,198846,null,null,null,TRUE,null,null,sp.,null,null,South America,05/04/1984,Aracataca.,null,null,Fertile,null,null,null,null,"Arbusto de 1.2 m; cáliz y corola verde claro, 0.5 proximal de los estambres y estilo blanca, 0.5 distal rosada; frutos verdes; cultivado como ornamental.",null,50,null,m,FALSE,null,-74.15,W,10.6333,N,https://cdn.plantatlas.org/img/specimens/USF/197717.JPG
197716,null,9952,E. Forero,"E. Carbonó, E. Mercado",Colombia,Valledupar Mun.,Fabaceae,Calliandra,null,null,198847,null,null,null,TRUE,null,null,sp.,null,null,South America,05/05/1984,"Corr. de Pueblo Bello, vertiente sur de la Sierra Nevada de Santa Marta.",null,null,Fertile,null,null,null,null,"Arbusto de 1.2 m; cáliz y corola verde claro, 0.5 proximal de los filamentos y estilo blanca, 0.5 distal rosada; cultivada como ornamental.",null,1100,null,m,FALSE,null,-72.35,W,8.166667,N,https://cdn.plantatlas.org/img/specimens/USF/197716.JPG
197659,null,9862,E. Forero,H. Cuadros,Colombia,null,Fabaceae,Calliandra,null,null,198831,null,null,null,TRUE,null,null,sp.,null,null,South America,04/26/1984,Caserío de Santa Rosa.,null,Atrás de la iglesia.,Fertile,null,null,null,null,"Arbusto de 2.5 m; cállz verde oscuro, corola verde claro, two-third proximales de los filamentos y estilo blancos, 0.5 distal rosado; cultivado como ornamental.",null,30,null,m,FALSE,null,-76.687302,W,4.626976,N,https://cdn.plantatlas.org/img/specimens/USF/197659.JPG
197703,null,10184,E. Forero,R. Jaramillo M.,Colombia,null,Fabaceae,Calliandra,null,null,198855,null,null,null,TRUE,null,null,sp.,null,null,South America,06/26/1985,"Carretera Bogotá-Mesitas del Colegio, entre Santandersito y Mesitas del Colegio.",null,null,Fertile,null,null,null,null,"Arbol de 6 m; cáliz y corola verdes, filamentos rosado intenso; frutos verdes con tinte rojizo; cultivado como ornamental.",null,1460,null,m,FALSE,null,-73.407355,W,4.757823,N,https://cdn.plantatlas.org/img/specimens/USF/197703.JPG
197701,null,10181,E. Forero,R. Jaramillo M.,Colombia,null,Fabaceae,Calliandra,null,null,198857,null,null,null,TRUE,null,null,sp.,null,null,South America,06/26/1985,"Carretera a San Antonio de Tena, entre el Puente sobre el Río Bogotá y San Antonio de Tena.",null,null,Fertile,null,null,null,null,"Arbolito de 3 m; cáliz verde con tinte rosado, corola y filamentos rosados; cultivada como ornamental.",null,1300,null,m,FALSE,null,-74.389823,W,4.656756,N,https://cdn.plantatlas.org/img/specimens/USF/197701.JPG
197674,null,10185,E. Forero,R. Jaramillo M.,Colombia,null,Fabaceae,Calliandra,null,null,198806,null,null,null,TRUE,null,null,sp.,null,null,South America,06/26/1985,"Carretera Bogotá-Mesitas del Colegio, entre Santandersito y Mesitas del Colegio.",null,null,Fertile,null,null,null,null,"Arbusto de 1.5 m; cáliz verde oscuro, corola verde claro, two-third proximales de filamentos y estillo blancos, one-third distal rosado; frutos verdes; cultivado como ornamental.",null,1330,null,m,FALSE,null,-73.407355,W,4.757823,N,https://cdn.plantatlas.org/img/specimens/USF/197674.JPG
297574,null,10193,E. Forero,"R. Jaramillo M., L.M. Quiñones, J.L. Fernández",Colombia,null,Fabaceae,Calliandra,null,null,198827,null,null,null,TRUE,null,null,sp.,null,null,South America,03/13/1986,"Villavicencio, Barrio La Grama.",null,null,Fertile,null,null,null,null,"Arbusto de 2 m; cáliz verde claro con tinte rosado, corola rosada; tubo de los estambres blanco, filamentos y estilo rosado intenso; frutos jóvenes verdes; cultivado.",null,500,null,m,FALSE,null,-73.625516,W,4.157878,N,https://cdn.plantatlas.org/img/specimens/USF/297574.JPG
197678,null,10192,E. Forero,"R. Jaramillo M., L.M. Quiñones, J.L. Fernandez A.",Colombia,null,Fabaceae,Calliandra,null,null,198796,null,null,null,TRUE,null,null,sp.,null,null,South America,03/13/1986,"Villavicencio, Barrio La Grama.",null,null,Fertile,null,null,null,null,"Arbusto hasta de 3 m; cáliz y corola verde claro, 0.5 proximal de los filamentos y labelo blanco; cultivado.",null,500,null,m,FALSE,null,-73.625516,W,4.157878,N,https://cdn.plantatlas.org/img/specimens/USF/197678.JPG
197699,null,10243,E. Forero,"R. Jaramillo M., L.M. Quiñones, J.L. Fernández A.",Colombia,null,Fabaceae,Calliandra,null,null,198858,null,null,null,TRUE,null,null,sp.,null,null,South America,s.d.,"Villavicencio, Campos de la Universidad Tecnológica de los Llanos Orientales.",null,null,Fertile,null,null,null,null,"Arbusto de 3 m; cáliz verde oscuro, corola verde claro, tubo y parte proximal de los filamentos blancos, one-third distal rosado; cultivado.",null,400,null,m,FALSE,null,-73.625516,W,4.157878,N,https://cdn.plantatlas.org/img/specimens/USF/197699.JPG
197240,null,10030,E. Forero,"R. Jaramillo, J.L. Fernández A.",Colombia,Guamo Mun.,Fabaceae,Calliandra,null,null,199011,null,null,null,TRUE,null,null,sp.,null,null,South America,11/16/1984,Carretera a La Chamba.,null,null,Flower,null,null,null,null,"Arbol de 5 m; cáliz verde, corola verde con tinte rosado; filamentos y estilo blancos en las 0.75 partes basales, rosado intenso en el ápice; frutos jóvenes verdes; cultivado como ornamental.",null,450,null,m,FALSE,null,-74.86844,W,4.026491,N,https://cdn.plantatlas.org/img/specimens/USF/197240.jpg
199372,null,8382,J. J. Pipoly,,Guyana,null,Fabaceae,Calliandra,null,null,199358,null,null,null,TRUE,null,null,surinamensis,Benth.,null,South America,08/11/1986,"Matthews Ridge, between train yard and Pakera Guest house.",1987,Secondary forest along former mining road.,Flower,null,null,null,null,"Shrub 3 m; calyx green, corolla greenish-white; stamens red; possibly an escape from cultivation.",null,43,45,m,FALSE,null,-60,W,7.6,N,https://cdn.plantatlas.org/img/specimens/USF/199372.jpg
120771,null,2194,P. Genelle,G. Fleming,USA,Pinellas Co.,Commelinaceae,Callisia,null,null,67124,null,null,null,TRUE,1570,null,repens,Jacq.,L.,North America,10/19/1975,"NE Clearwater, World Parkway, near golf course.",1985,"Coastal, white sand with pine and oak; steep bank, near top.",Fertile,null,null,null,null,Large mat of plants with many smaller plants growing below the mat; perhaps result of pot of cultivated plants being emptied onto the sand bank.,null,null,null,null,FALSE,null,-82.911228,W,27.965133,N,https://cdn.plantatlas.org/img/specimens/USF/120771.jpg
223730,null,s.n.,R. Workman,,USA,Lee Co.,Cupressaceae,Callitris,null,null,26811,null,null,null,TRUE,1309,null,glaucophylla,Joy Thomps. & L.A.S. Johnson,null,North America,01/23/1999,"Pineland. T44S, R22E, Sec. 7 NW ¼.",null,null,Fertile,null,null,null,null,Several trees escaped from cultivation.,null,null,null,null,FALSE,Pine Island,-82.153426,W,26.660628,N,https://cdn.plantatlas.org/img/specimens/USF/223730.jpg
289228,null,2960,C. vanHoek,,USA,Hernando Co.,Calycanthaceae,Calycanthus,null,null,143482,null,null,null,TRUE,3635,null,floridus,L.,null,North America,05/14/2016,Chinsegut Conservation Center; site of cabin remains of settles from the Carolinas and Georgia in the late 1890's.,null,Sandhill location of mixed oak and pines.,Flower,null,null,null,null,Shrubs continue to increase and thrive without further cultivation; flowers deep maroon.,null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/289228.jpg
283524,null,39160,S. R. Hill,,USA,Champaign Co.,Calycanthaceae,Calycanthus,null,null,123083,null,null,null,TRUE,3635,null,floridus,L.,null,North America,05/19/2013,"1411 Winding Lane, Champaign; private residence; Thomasboro 7.5' quadrangle. T19N, R8E, Sec. 1, SE ¼, NE ¼, SE ¼, SW ¼.",16 Mar 2016,Landscaped area; front yard.,Flower,null,null,null,null,"Cultivated multistemmed shrub 3 m tall, 2 m wide; leaves glaucous beneath; flowers dull maroon, sweetly fragrant.",null,757,null,ft,FALSE,null,-88.24831,W,40.12935,N,https://cdn.plantatlas.org/img/specimens/USF/283524.jpg
267665,null,35204,S. R. Hill,,USA,Champaign Co.,Calycanthaceae,Calycanthus,null,null,119614,null,null,null,TRUE,3635,null,floridus,L.,null,North America,05/27/2003,"1411 Winding Lane; Thomasboro 7.5' quadrangle. T19N, R8E, Sec. 1, SE ¼, NE ¼, SE ¼, SW ¼.",27-Jan-2016,Garden soil; mostly calcareous dark clay; research garden at private residence; in front garden; mostly shaded.,Flower,null,null,null,null,Flowers maroon; leaves pale beneath [sparse tiny hairs present]; dark green above; nearing end of flowering; cultivated shrub 1.5 m tall.,null,757,null,ft,FALSE,Champaign,-88.24861111,W,40.12972222,N,https://cdn.plantatlas.org/img/specimens/USF/267665.jpg
282832,null,36717,S. R. Hill,,USA,Champaign Co.,Menispermaceae,Calycocarpum,null,null,147123,null,null,null,TRUE,718,null,lyonii,A. Gray,null,North America,10/16/2005,"1411 Winding Lane; private residence; Thomasboro 7.5' quadrangle; originally from Lousiana, West Feliciana Parish. T19N, R8E, SE/14, NE¼, SW¼ Sec. 1.",2005,Back garden; partial shade; Fraxinus quadrangulata and Ostrya trees with Brunnichia.,null,null,null,null,null,"Fruits green, ripe, falling, grape-like but with thin easily-separated rind and large stony seed; cultivated vine ca. 3 m long.",null,757,null,ft,FALSE,null,-88.24861111,W,40.12972222,N,https://cdn.plantatlas.org/img/specimens/USF/282832.JPG
256308,null,38355,S. R. Hill,,USA,Oconee Co.,Theaceae,Camelina,null,null,173827,null,null,null,TRUE,null,null,oleifera,Abel,null,North America,09/30/2009,Moutain Rest; 9.5 mi. NW of Walhalla: private property adjoining West Village Creek and Sumter National Forest; Andrew Pickens District; NW of Galloway Road; SE property corner; Whetstone 7.5' quadrangle; Coordiate Datum WGS84/NAD83.,2009,"Acidic clay loam; dry-mesic oak-hickory-pine forest; planted area, clearing alongside powerline.",Bud,Fruit,null,null,null,"Petals white; stamens yellow; fruits green, globose, firm; leaves evergreen, firm, leathery, darker above than below; cultivated and escaped shrub 2.5 m tall and wide; seeds used as source of 'tea oil'.",null,1700,null,ft,FALSE,null,-83.17833333,W,34.86503,N,https://cdn.plantatlas.org/img/specimens/USF/256308.jpg
282625,null,4007,A. R. Franck,C. vanHoek & C. Werner,USA,Hernando Co.,Theaceae,Camellia,null,null,129468,null,null,null,TRUE,null,null,japonica,L.,null,North America,01/17/2016,"N slope of Chinsegut Hill, between hilltopp and Lake Lindsey, 1.5 km W of US 41, 1.5 km S of Lake Lindsey Road.",null,Disturbed hammock.,Flower,Fruit,null,null,null,"Shrub to 2.5 m, persistent from cultivation; corolla pink-red.",null,null,null,null,FALSE,null,-82.2114,W,28.0052,N,https://cdn.plantatlas.org/img/specimens/USF/282625.JPG
282631,null,4006,A. R. Franck,"C. vanHoek, C. Werner",USA,Hernando Co.,Theaceae,Camellia,null,null,119954,null,null,null,TRUE,null,null,sinensis,L.,Kuntze,North America,01/17/2016,"N slope of Chinsegut Hill, between hilltop and Lake Lindsey, 1.5 km W of US 41, 1.5 km S of Lake Lindsey Road.",null,Disturbed hammock.,Flower,Fruit,null,null,null,"A few small shrub to 1-1.5 m (possibly escapes from a large cultivated individual to 2.5 m near manor house); corolla white; fruit brown, 1-seeded to 3-lobed and 3-seeded.",null,null,null,null,FALSE,null,-82.365059,W,28.621267,N,https://cdn.plantatlas.org/img/specimens/USF/282631.jpg
199739,null,20094,S. R. Hill,,USA,Pickens Co.,Theaceae,Camellia,null,null,129465,null,null,null,TRUE,null,null,sinensis,L.,Kuntze,North America,10/29/1988,"Clemson University Botanical Gardens, Clemson.",Oct 1988,null,Flower,Fruit,null,null,null,"Flowers white, stamens yellow; cultivated evergreen shrub 3-6 ft. tall, between rock garden and duck pond.",null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/199739.JPG
284671,null,17109,R. A. Howard,,USA,Miami-Dade Co.,Fabaceae,Camoensia,null,null,134371,null,null,null,TRUE,null,null,maxima,Welw. ex Benth.,null,North America,07/08/1968,"Jennings' Estate, Coral Gables.",null,null,Flower,null,null,null,null,"Stout vine, leaves ternate; flowers large, sepals dark pubescent; petals white, edged with gold; cultivated on trellis.",null,null,null,null,FALSE,null,-83.097918,W,30.604102,N,https://cdn.plantatlas.org/img/specimens/USF/284671.JPG
2182,null,s.n.,C. E. Wood,"K.A. Wilson, G.R. Cooley",USA,Hernando Co.,Lauraceae,Camphora,null,null,119630,null,null,null,TRUE,442,null,officinarum,Nees,null,North America,04/26/1958,NE of Brooksville.,Aug 2023,null,Flower,null,null,null,null,Evergreen tree about 10 m tall; flowering on the new growth; flowers glaucous; cultivated and spreading by seedlings.,null,320,null,ft,FALSE,Chinsegut Hill,-82.387871,W,28.555272,N,https://cdn.plantatlas.org/img/specimens/USF/2182a.JPG
224931,null,s.n.,R. Workman,,USA,Lee Co.,Lauraceae,Camphora,null,null,16429,null,null,null,TRUE,442,null,officinarum,Nees,null,North America,08/06/1999,"Off Piney Road.  T44S, R24E, Sec. 2.",Apr 2024,On 5 acre lot; pine - oak - Sabal hammock.,null,null,null,null,null,Seedlings numerous. Escaped from cultivation.,null,null,null,null,FALSE,North Fort Myers,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/224931a.JPG
59741,null,26841,O. K. Lakela,J. Hall,USA,Collier Co.,Polypodiaceae,Campyloneurum,null,null,21017,null,null,null,TRUE,2246,null,costatum,Kunze,C. Presl,North America,02/16/1964,Contact USF Herbarium if additional information is required,Mar 1987,null,Fertile,null,null,null,null,"This specimen cultivated in a greenhouse in Lake County; blade fleshy, indistinctly veined.",null,null,null,null,TRUE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/59741.jpg
101434,null,6433,D. Burch,,USA,Hillsborough Co.,Caricaceae,Carica,null,null,129614,null,null,null,TRUE,1699,null,papaya,L.,null,North America,02/18/1971,Tampa.,null,null,null,null,null,null,null,"Precocious flowering on apparently male plant (cultivar is monoecious); this plant 6 dm, mature plants 2.5 m.",null,null,null,null,FALSE,University of South Florida Botanical Gardens,-82.458428,W,27.947522,N,https://cdn.plantatlas.org/img/specimens/USF/101434.JPG
142493,null,6851,B. F. Hansen,D.R. Richardson,USA,Sarasota Co.,Apocynaceae,Carissa,null,null,94668,null,null,null,TRUE,1643,null,macrocarpa,Eckl.,A. DC.,North America,11/16/1979,"Casey Key; 2.7 mi. N of Casey Key bridge along main road.  T38S, R18E, Sec. 22, NE¼ of SE¼.",1992,Roadside thickete in dry coastal hammock.,Immature Fruit,null,null,null,null,Escaped from cultivation.,null,null,null,null,FALSE,null,-82.4845,W,27.9269,N,https://cdn.plantatlas.org/img/specimens/USF/142493.jpg
263352,null,s.n.,G. Braun,B. Gordon,USA,Martin Co.,Apocynaceae,Carissa,null,null,94669,null,null,null,TRUE,1643,null,macrocarpa,Eckl.,A. DC.,North America,07/10/2012,"Jupiter Island; 20 ft. from edge of pavement across from 116 North Beach Road, Hobe Sound National Wildlife Refuge.",null,null,Flower,Fruit,null,null,null,Escaped from cultivation.,null,null,null,null,FALSE,null,-80.094209,W,26.934225,N,https://cdn.plantatlas.org/img/specimens/USF/263352.jpg
212952,null,25945,S. R. Hill,,USA,Pickens Co.,Juglandaceae,Carya,null,null,118000,null,null,null,TRUE,1894,null,illinoinensis,Wangenh.,K. Koch,North America,08/07/1994,"156 Cedar Creek Circle, Central.",Aug 1994,Front yard.,Fertile,Fruit,null,null,null,Cultivated tree 20 ft tall; first year for fruit production.,null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/212952.jpg
191989,null,s.n.,M. B. Billini,,Dominican Republic,null,Casuarinaceae,Casuarina,null,null,139899,null,null,null,TRUE,1129,null,cunninghamiana,Miq.,null,West Indies,01/13/1986,Cordillera Central; finca de Mario Bobea B. en Rancho Arriba.,null,null,Fertile,null,null,null,null,Más de 100 arbolitos en cultivo.,null,null,null,null,FALSE,null,-70.415019,W,19.350652,N,https://cdn.plantatlas.org/img/specimens/USF/191989.JPG
159073,null,18512,M. Nee,B.F. Hansen,Mexico,Jalapa Mun.,Casuarinaceae,Casuarina,null,null,188494,null,null,null,TRUE,1129,null,cunninghamiana,Miq.,null,North America,06/26/1980,In the city of Jalapa.,1981,Bosque caducifolio.,Flower,null,null,null,null,"Male; tall, graceful tree; cultivated street tree.",null,1400,null,m,FALSE,null,-96.92155,W,19.54386,N,https://cdn.plantatlas.org/img/specimens/USF/159073.jpg
159074,null,18511,M. Nee,B.F. Hansen,Mexico,Jalapa Mun.,Casuarinaceae,Casuarina,null,null,188495,null,null,null,TRUE,1129,null,cunninghamiana,Miq.,null,North America,06/26/1980,In the city of Jalapa.,1981,Bosque caducifolio.,Fruit,null,null,null,null,"Female; tall, graceful tree; cultivated street tree.",null,1400,null,m,FALSE,null,-96.92155,W,19.54386,N,https://cdn.plantatlas.org/img/specimens/USF/159074.jpg
180369,null,9173,W. C. Brumbach,,USA,Lee Co.,Casuarinaceae,Casuarina,null,null,117818,null,null,null,TRUE,1952,null,glauca,Sieber ex Spreng.,null,North America,03/09/1977,null,null,In a lot border.,null,null,null,null,null,"A tree 9 m tall, 2 dm diameter; leaves ascending, somewhat recurved on fruiting spikes; persisting from cultivation.",null,null,null,null,FALSE,Western Sanibel [Island],-82.022314,W,26.44897,N,https://cdn.plantatlas.org/img/specimens/USF/180369.jpg
139123,null,9173,W. C. Brumbach,,USA,Lee Co.,Casuarinaceae,Casuarina,null,null,117821,null,null,null,TRUE,1952,null,glauca,Sieber ex Spreng.,null,North America,03/09/1977,null,null,In a lot border.,null,null,null,null,null,"A tree 9 m tall, 2 dm diameter; leaves ascending, somewhat recurved on fruiting spikes; persisting from cultivation.",null,null,null,null,FALSE,Western Sanibel [Island],-82.022314,W,26.44897,N,https://cdn.plantatlas.org/img/specimens/USF/139123.jpg
209120,null,44186,M. Nee,,Puerto Rico,Mayaguez Mun.,Bignoniaceae,Catalpa,null,null,148825,null,null,null,TRUE,null,null,longissima,Jacq.,Dum. Cours.,West Indies,11/11/1993,"Mayaguez urbano, campus of University of Puerto Rico.",1993,null,Flower,null,null,null,null,"Tree 20 m tall, 60 cm in diameter; flowers abundant but only a few open per inflorescence and not very showy; corolla white with yellow and pale purple markings in the throat; cultivated ornamental plants.",null,25,null,m,FALSE,null,-67.13333333,W,18.20833333,N,https://cdn.plantatlas.org/img/specimens/USF/209120.jpg
247427,null,s.n.,G. F. Carr,,Brazil,null,Orchidaceae,Catasetum,null,null,30653,null,null,null,TRUE,null,null,catarinense,G.F.Carr & V.P.Castro,null,South America,July 2007,"Municipio de Curupa, Orquidario Catarinense.",null,null,Flower,null,null,null,Isotype,Cultivated in Florida [USA].,null,100,null,m,FALSE,null,-48.583333,W,-21.716667,S,https://cdn.plantatlas.org/img/specimens/USF/247427.jpg
240707,null,s.n.,M.V. Steuerwald,,Colombia,null,Orchidaceae,Catasetum,null,null,106971,null,null,null,TRUE,null,null,rectangulare,G.F.Carr,null,South America,02/26/2005,Arauca.,null,null,Flower,null,null,null,Isotype,"Cultivated in Medellin, Colombia.",null,null,null,null,FALSE,null,-70.479722,W,6.873056,N,https://cdn.plantatlas.org/img/specimens/USF/240707.jpg
247415,null,s.n.,G. F. Carr,null,Colombia,null,Orchidaceae,Catasetum,null,null,30654,null,null,null,TRUE,null,null,villegasii,G.F.Carr,null,South America,July 2007,"Near Solita on the Rio Caqueta, S of the departmental capital of Florencia.",null,null,Flower,null,null,null,Holotype,Cultivated in Florida [USA].,null,null,null,null,FALSE,null,-75.619131,W,1.6175,N,https://cdn.plantatlas.org/img/specimens/USF/247415.jpg
192235,null,137,A. Ferrera B.,,Honduras,null,Apocynaceae,Catharanthus,null,null,170450,null,null,null,TRUE,1382,null,roseus,L.,G. Don,Central America,04/05/1985,"Hacienda San Roque, Jutiquile, 15 km NE de Juticalpa, campo abierto.",1987,Bosque húmedo subtropical.,Flower,null,null,null,null,Hierba 1.5 m flor blanco-morada; común; cultivada.,null,430,null,m,FALSE,null,-86.324408,W,14.556298,N,https://cdn.plantatlas.org/img/specimens/USF/192235.jpg
301524,null,1355,M. S. Frank,,USA,Alachua Co.,Apocynaceae,Catharanthus,null,null,241063,null,null,null,TRUE,1382,null,roseus,L.,G. Don,North America,12/10/2016,"316 NE 13th Avenue, Gainesville.",null,Residential landscape.,Flower,Fruit,null,null,null,Cultivated and re-seeding herb 2 ft. tall with scarce milky sap; corolla pure white.,null,null,null,null,FALSE,null,-82.325,W,29.65139,N,https://cdn.plantatlas.org/img/specimens/USF/301524.jpg
92641,null,7534,W. H. Lewis,,Bahamas,null,Malvaceae,Ceiba,null,null,143312,null,null,null,TRUE,null,null,pentandra,L.,Gaertn.,West Indies,12/31/1969,The Current.,null,"Vicinity of village, mostly waste areas, sandy soil.",null,null,null,null,null,"Tree ca. 15 m tall, thick trunk, spreading above, inflorescence in bud, spontaneous after cultivation.",null,null,null,null,FALSE,null,-76.783971,W,25.408001,N,https://cdn.plantatlas.org/img/specimens/USF/92641.jpg
180698,null,11910,G. Wilhelm,,USA,Okaloosa Co.,Poaceae,Cenchrus,null,null,17883,null,null,null,TRUE,1426,null,purpureus,Schumach.,Morrone,North America,11/21/1983,Around the environmental research facility.,07-Oct-2017,Fertile ground.,Fertile,null,null,null,null,Apparently escaped from cultivation.,null,null,null,null,FALSE,Eglin Air Force Base,-86.553338,W,30.463558,N,https://cdn.plantatlas.org/img/specimens/USF/180698.jpg
222959,null,674,K. A. Bradley,,USA,Miami-Dade Co.,Poaceae,Cenchrus,null,null,19634,null,null,null,TRUE,125,null,setaceus,Forssk.,Morrone,North America,09/16/1997,Vacant lot at SW corner of the intersection of SW 184th Street and 97th Avenue.,07-Oct-2017,null,Fertile,null,null,null,null,Throughout lot where it has escaped from cultivation.,Common,null,null,null,FALSE,null,-80.34833333,W,25.59833333,N,https://cdn.plantatlas.org/img/specimens/USF/222959.jpg
